序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
1545,600269,赣粤高速,4.89,0.2,2868430.0,5.6,-5646.0,-0.01,2874076.0,5.61,-399768.0,-0.78,-2468662.0,-4.82
1546,688232,新点软件,30.94,3.37,2865496.0,6.33,408309.0,0.9,2457187.0,5.43,-728230.0,-1.61,-2137266.0,-4.72
1547,300063,天龙集团,8.27,2.99,2861908.0,1.53,2947363.0,1.57,-85455.0,-0.05,-5934108.0,-3.17,3072200.0,1.64
1548,603665,康隆达,16.61,1.59,2851801.0,7.46,204508.0,0.53,2647293.0,6.92,1565416.0,4.09,-4417217.0,-11.55
1549,002521,齐峰新材,9.33,1.19,2851512.0,8.33,1047177.0,3.06,1804335.0,5.27,-23722.0,-0.07,-2827790.0,-8.26
1550,600688,上海石化,3.31,3.12,2849460.0,3.0,-2636396.0,-2.77,5485856.0,5.77,3666991.0,3.86,-6516451.0,-6.86
1551,001210,金房能源,13.94,1.9,2844611.0,11.75,0.0,0.0,2844611.0,11.75,-2096601.0,-8.66,-748010.0,-3.09
1552,002412,汉森制药,5.93,0.68,2838286.0,7.97,2554947.0,7.17,283339.0,0.8,-472000.0,-1.33,-2366287.0,-6.64
1553,000838,财信发展,2.36,0.43,2828405.0,6.69,1798651.0,4.25,1029754.0,2.43,-2911947.0,-6.89,83542.0,0.2
1554,603679,华体科技,11.57,2.21,2828303.0,3.93,-81147.0,-0.11,2909450.0,4.05,2063463.0,2.87,-4891766.0,-6.81
1555,600166,福田汽车,2.4,0.42,2818767.0,2.57,5341064.0,4.88,-2522297.0,-2.3,-826705.0,-0.76,-1992062.0,-1.82
1556,688410,山外山,11.76,1.82,2817491.0,7.13,1338863.0,3.39,1478628.0,3.74,147078.0,0.37,-2964570.0,-7.5
1557,603968,醋化股份,10.11,1.2,2816430.0,17.61,84771.0,0.53,2731659.0,17.08,-814146.0,-5.09,-2002283.0,-12.52
1558,603609,禾丰股份,8.28,1.22,2807627.0,6.76,-476871.0,-1.15,3284498.0,7.91,-1373068.0,-3.3,-1434559.0,-3.45
1559,605003,众望布艺,19.14,4.31,2805262.0,10.16,-1899620.0,-6.88,4704882.0,17.04,-2137382.0,-7.74,-667880.0,-2.42
1560,300836,佰奥智能,45.94,1.21,2792051.0,8.74,0.0,0.0,2792051.0,8.74,-533293.0,-1.67,-2258757.0,-7.07
1561,002140,东华科技,9.92,0.2,2790208.0,3.17,1056548.0,1.2,1733660.0,1.97,-6482776.0,-7.38,3692568.0,4.2
1562,603222,济民健康,6.08,1.16,2789236.0,5.01,970162.0,1.74,1819074.0,3.27,-1736269.0,-3.12,-1052967.0,-1.89
1563,300357,我武生物,20.07,0.75,2778538.0,3.47,-3408070.0,-4.26,6186608.0,7.73,4392128.0,5.48,-7170666.0,-8.95
1564,601187,厦门银行,5.9,-1.67,2776861.0,2.71,331653.0,0.32,2445208.0,2.38,2726100.0,2.66,-5502960.0,-5.36
1565,688633,星球石墨,25.56,7.39,2774698.0,7.5,640714.0,1.73,2133984.0,5.77,-3430376.0,-9.27,655677.0,1.77
1566,000767,晋控电力,2.71,2.26,2773615.0,3.87,3395632.0,4.73,-622017.0,-0.87,-7362091.0,-10.26,4588476.0,6.39
1567,688180,君实生物-U,29.46,2.65,2773044.0,1.59,-412980.0,-0.24,3186024.0,1.82,6738741.0,3.85,-9511785.0,-5.44
1568,603759,海天股份,8.05,1.0,2771329.0,10.72,2181408.0,8.44,589921.0,2.28,-2633843.0,-10.19,-137487.0,-0.53
1569,603915,国茂股份,15.16,3.55,2757324.0,1.53,-3600906.0,-1.99,6358230.0,3.52,3988209.0,2.21,-6745533.0,-3.73
1570,002937,兴瑞科技,16.14,1.83,2755450.0,3.96,0.0,0.0,2755450.0,3.96,-1375600.0,-1.97,-1379850.0,-1.98
1571,600061,国投资本,6.85,0.29,2747901.0,2.68,254541.0,0.25,2493360.0,2.43,-1354806.0,-1.32,-1393095.0,-1.36
1572,300868,杰美特,29.56,1.76,2742879.0,7.79,89245.0,0.25,2653634.0,7.53,-719280.0,-2.04,-2023599.0,-5.75
1573,300499,高澜股份,19.5,4.9,2741814.0,0.62,-5978667.0,-1.35,8720481.0,1.97,6462646.0,1.46,-9204460.0,-2.08
1574,600366,宁波韵升,7.2,0.98,2739108.0,2.93,1901110.0,2.03,837998.0,0.9,6398077.0,6.84,-9137184.0,-9.76
1575,301043,绿岛风,31.17,1.27,2738422.0,10.17,865880.0,3.22,1872542.0,6.95,-3781049.0,-14.04,1042627.0,3.87
1576,301458,钧崴电子,30.58,1.93,2737720.0,2.89,97440.0,0.1,2640280.0,2.79,-1690813.0,-1.79,-1046906.0,-1.11
1577,600031,三一重工,19.23,0.21,2737321.0,0.37,-7606757.0,-1.04,10344078.0,1.41,-3448953.0,-0.47,711616.0,0.1
1578,001299,美能能源,14.66,2.16,2736433.0,6.47,-51732.0,-0.12,2788165.0,6.59,108929.0,0.26,-2845362.0,-6.72
1579,688053,思科瑞,27.76,4.05,2721525.0,9.6,100235.0,0.35,2621290.0,9.25,-3321949.0,-11.72,600424.0,2.12
1580,002935,天奥电子,13.41,1.51,2720790.0,4.55,1475968.0,2.47,1244822.0,2.08,-484384.0,-0.81,-2236404.0,-3.74
1581,688579,山大地纬,9.41,1.73,2709526.0,8.4,786990.0,2.44,1922536.0,5.96,-2885210.0,-8.94,175683.0,0.54
1582,600338,西藏珠峰,9.22,1.99,2704952.0,2.57,772158.0,0.73,1932794.0,1.83,-5960964.0,-5.66,3256012.0,3.09
1583,300970,华绿生物,12.77,1.83,2701633.0,3.46,261237.0,0.33,2440396.0,3.12,-707661.0,-0.91,-1993972.0,-2.55
1584,601518,吉林高速,2.78,-0.36,2696845.0,8.17,4671778.0,14.16,-1974933.0,-5.98,-769930.0,-2.33,-1926916.0,-5.84
1585,002192,融捷股份,27.17,1.04,2691872.0,4.71,-101636.0,-0.18,2793508.0,4.89,-5955314.0,-10.43,3263442.0,5.71
1586,002025,航天电器,53.21,1.12,2690199.0,1.15,-5144868.0,-2.2,7835067.0,3.36,-28268695.0,-12.12,25578496.0,10.96
1587,600603,ST广物,6.98,3.87,2689929.0,5.35,4106384.0,8.16,-1416455.0,-2.82,-3085369.0,-6.13,395440.0,0.79
1588,301213,观想科技,43.73,-0.79,2687525.0,3.97,-1092383.0,-1.61,3779908.0,5.58,-235609.0,-0.35,-2451916.0,-3.62
1589,000788,北大医药,5.63,1.81,2684816.0,6.03,-1288000.0,-2.89,3972816.0,8.92,-3248614.0,-7.29,563798.0,1.27
1590,000776,广发证券,15.38,0.59,2679157.0,0.77,-4649863.0,-1.33,7329020.0,2.1,13650568.0,3.91,-16329726.0,-4.68
1591,600179,安通控股,2.91,0.34,2679132.0,3.66,-1291492.0,-1.76,3970624.0,5.42,-4946350.0,-6.75,2267218.0,3.1
1592,001269,欧晶科技,22.09,1.05,2673793.0,5.09,-1737966.0,-3.31,4411759.0,8.41,-1293212.0,-2.46,-1380580.0,-2.63
1593,002649,博彦科技,12.0,3.27,2671706.0,1.85,5169411.0,3.58,-2497705.0,-1.73,-3171912.0,-2.19,500205.0,0.35
1594,002030,达安基因,5.55,0.91,2666965.0,5.61,2719715.0,5.72,-52750.0,-0.11,-2713709.0,-5.71,46744.0,0.1
1595,002462,嘉事堂,12.29,0.57,2665984.0,11.43,0.0,0.0,2665984.0,11.43,1283116.0,5.5,-3949100.0,-16.93
1596,000593,德龙汇能,5.34,1.91,2663670.0,7.69,1077295.0,3.11,1586375.0,4.58,-2280105.0,-6.58,-383565.0,-1.11
1597,300286,安科瑞,21.97,0.09,2663606.0,3.29,-452762.0,-0.56,3116368.0,3.85,4947999.0,6.12,-7611605.0,-9.42
1598,002516,旷达科技,4.62,1.09,2662957.0,5.64,-540204.0,-1.14,3203161.0,6.78,-3025559.0,-6.41,362602.0,0.77
1599,002615,哈尔斯,7.11,1.43,2661371.0,5.48,0.0,0.0,2661371.0,5.48,-2736044.0,-5.64,74673.0,0.15
1600,300595,欧普康视,14.72,1.1,2658440.0,4.38,0.0,0.0,2658440.0,4.38,-2622449.0,-4.32,-35991.0,-0.06
1601,603177,德创环保,7.56,0.93,2651578.0,10.33,-136157.0,-0.53,2787735.0,10.86,-1129056.0,-4.4,-1522522.0,-5.93
1602,600822,上海物贸,9.41,1.95,2650714.0,3.89,1301071.0,1.91,1349643.0,1.98,-120079.0,-0.18,-2530635.0,-3.71
1603,000028,国药一致,24.56,0.08,2648752.0,7.52,0.0,0.0,2648752.0,7.52,-14921.0,-0.04,-2633830.0,-7.48
1604,001298,好上好,24.18,0.92,2647459.0,2.79,-3615069.0,-3.8,6262528.0,6.59,-4318725.0,-4.55,1671266.0,1.76
1605,600977,中国电影,10.64,1.04,2645286.0,2.73,673870.0,0.69,1971416.0,2.03,-1603169.0,-1.65,-1042117.0,-1.07
1606,300983,尤安设计,16.98,1.98,2643933.0,17.12,0.0,0.0,2643933.0,17.12,-7308.0,-0.05,-2636625.0,-17.07
1607,603611,诺力股份,17.07,3.08,2641609.0,2.42,1239430.0,1.13,1402179.0,1.28,-2669275.0,-2.44,27666.0,0.03
1608,603716,塞力医疗,9.87,2.39,2625743.0,1.89,-204202.0,-0.15,2829945.0,2.03,-4506826.0,-3.24,1881083.0,1.35
1609,601339,百隆东方,4.87,0.41,2625299.0,5.39,2312637.0,4.75,312662.0,0.64,-2779848.0,-5.71,154549.0,0.32
1610,603260,合盛硅业,53.94,-1.24,2624322.0,3.63,-857542.0,-1.19,3481864.0,4.82,4827663.0,6.68,-7451984.0,-10.32
1611,600857,宁波中百,10.04,1.41,2619481.0,1.13,-7415799.0,-3.19,10035280.0,4.32,316439.0,0.14,-2935920.0,-1.26
1612,000035,中国天楹,4.4,1.15,2616937.0,6.16,2234579.0,5.26,382358.0,0.9,-2486840.0,-5.85,-130097.0,-0.31
1613,300173,福能东方,5.44,2.84,2613793.0,2.32,2669763.0,2.37,-55970.0,-0.05,-6977930.0,-6.19,4364137.0,3.87
1614,300818,耐普矿机,19.33,2.66,2608309.0,4.93,0.0,0.0,2608309.0,4.93,-1640703.0,-3.1,-967607.0,-1.83
1615,000628,高新发展,48.0,3.16,2606576.0,0.33,-16305340.0,-2.05,18911916.0,2.38,21298399.0,2.68,-23904969.0,-3.0
1616,300568,星源材质,9.3,0.76,2602995.0,1.65,-510708.0,-0.32,3113703.0,1.97,-1307757.0,-0.83,-1295238.0,-0.82
1617,603515,欧普照明,15.44,0.72,2600676.0,12.45,1064880.0,5.1,1535796.0,7.35,-164224.0,-0.79,-2436452.0,-11.67
1618,003028,振邦智能,40.32,2.96,2598284.0,5.35,0.0,0.0,2598284.0,5.35,-1845076.0,-3.8,-753208.0,-1.55
1619,603903,中持股份,6.71,1.05,2592012.0,15.74,579911.0,3.52,2012101.0,12.22,-1006692.0,-6.11,-1585320.0,-9.63
1620,600373,中文传媒,11.14,0.18,2591219.0,2.02,-3785741.0,-2.95,6376960.0,4.97,-4047412.0,-3.15,1456193.0,1.13
1621,300842,帝科股份,38.35,1.54,2588258.0,3.14,1071777.0,1.3,1516481.0,1.84,3192178.0,3.87,-5780435.0,-7.01
1622,603489,八方股份,24.5,2.38,2588070.0,6.23,211238.0,0.51,2376832.0,5.72,-1575554.0,-3.79,-1012517.0,-2.44
1623,688516,奥特维,36.23,1.48,2586836.0,2.88,-4838411.0,-5.39,7425247.0,8.28,3582806.0,3.99,-6169642.0,-6.88
1624,002526,山东矿机,3.54,3.21,2584802.0,1.3,1082677.0,0.54,1502125.0,0.76,1686606.0,0.85,-4271406.0,-2.15
1625,000751,锌业股份,2.77,1.84,2579986.0,6.78,13682.0,0.04,2566304.0,6.75,-1509037.0,-3.97,-1070950.0,-2.81
1626,688209,英集芯,19.16,0.9,2578231.0,3.99,1321524.0,2.04,1256707.0,1.94,126894.0,0.2,-2705125.0,-4.18
1627,301283,聚胶股份,25.6,3.64,2577996.0,6.01,1012364.0,2.36,1565632.0,3.65,-872264.0,-2.03,-1705733.0,-3.98
1628,688315,诺禾致源,13.94,1.9,2570905.0,5.09,1205759.0,2.39,1365146.0,2.7,557057.0,1.1,-3127961.0,-6.19
1629,603680,今创集团,7.84,0.51,2569662.0,8.2,651827.0,2.08,1917835.0,6.12,-231535.0,-0.74,-2338127.0,-7.46
1630,002573,清新环境,3.59,0.56,2567027.0,13.89,-667670.0,-3.61,3234697.0,17.5,-1482370.0,-8.02,-1084656.0,-5.87
1631,300705,九典制药,16.71,1.52,2561934.0,1.84,7188803.0,5.16,-4626869.0,-3.32,-4294231.0,-3.08,1732297.0,1.24
1632,301062,上海艾录,8.1,3.32,2558945.0,4.86,0.0,0.0,2558945.0,4.86,-1761150.0,-3.35,-797795.0,-1.52
1633,301529,福赛科技,26.28,1.23,2556151.0,15.49,0.0,0.0,2556151.0,15.49,304551.0,1.85,-2860702.0,-17.34
1634,001366,播恩集团,11.05,0.0,2555809.0,9.59,0.0,0.0,2555809.0,9.59,-86678.0,-0.33,-2469131.0,-9.27
1635,300598,诚迈科技,43.91,1.5,2550192.0,1.86,-1441688.0,-1.05,3991880.0,2.92,1675684.0,1.22,-4225876.0,-3.09
1636,301207,华兰疫苗,15.8,1.74,2542390.0,9.06,2080595.0,7.41,461795.0,1.65,-2109774.0,-7.52,-432616.0,-1.54
1637,603004,鼎龙科技,18.74,1.74,2540647.0,6.47,-1873.0,0.0,2542520.0,6.47,1793459.0,4.57,-4334105.0,-11.03
1638,600335,国机汽车,6.09,1.0,2533865.0,5.15,1869872.0,3.8,663993.0,1.35,-1738192.0,-3.53,-795673.0,-1.62
1639,601107,四川成渝,5.71,0.88,2513654.0,2.44,3776698.0,3.66,-1263044.0,-1.23,-1316755.0,-1.28,-1196898.0,-1.16
1640,300667,必创科技,14.73,2.36,2510243.0,3.49,-1148901.0,-1.6,3659144.0,5.09,-7827993.0,-10.88,5317750.0,7.39
1641,002783,凯龙股份,7.76,0.39,2509488.0,4.96,-2015898.0,-3.99,4525386.0,8.95,-1332645.0,-2.64,-1176843.0,-2.33
1642,600512,腾达建设,2.18,-1.36,2508198.0,5.69,2509934.0,5.69,-1736.0,0.0,-732804.0,-1.66,-1775392.0,-4.03
1643,688683,莱尔科技,23.83,3.52,2506515.0,3.2,-4150722.0,-5.31,6657237.0,8.51,-2702316.0,-3.45,195801.0,0.25
1644,600470,六国化工,5.51,1.85,2504981.0,2.46,4862571.0,4.77,-2357590.0,-2.31,-5948423.0,-5.84,3443441.0,3.38
1645,000541,佛山照明,6.3,0.32,2502451.0,0.97,4415089.0,1.71,-1912638.0,-0.74,1325775.0,0.51,-3828226.0,-1.48
1646,688499,利元亨,23.62,2.03,2501087.0,4.62,-2855167.0,-5.28,5356254.0,9.9,342071.0,0.63,-2843157.0,-5.25
1647,688538,和辉光电-U,2.11,0.0,2499859.0,4.53,28622.0,0.05,2471237.0,4.48,679347.0,1.23,-3179206.0,-5.76
1648,605060,联德股份,17.59,5.33,2486298.0,7.19,276596.0,0.8,2209702.0,6.39,-1283152.0,-3.71,-1203146.0,-3.48
1649,603916,苏博特,7.23,-0.14,2484677.0,8.49,1675827.0,5.73,808850.0,2.76,1510143.0,5.16,-3994820.0,-13.65
1650,605033,美邦股份,17.26,2.25,2483292.0,8.11,491513.0,1.6,1991779.0,6.5,-3435256.0,-11.21,951964.0,3.11
1651,300824,北鼎股份,9.33,2.64,2475788.0,6.11,-1607323.0,-3.97,4083111.0,10.08,-5240258.0,-12.94,2764470.0,6.83
1652,600814,杭州解百,8.71,1.28,2474147.0,0.75,-3765557.0,-1.14,6239704.0,1.89,-2830555.0,-0.86,356408.0,0.11
1653,002119,康强电子,15.15,1.88,2471750.0,2.09,2508566.0,2.12,-36816.0,-0.03,-1424753.0,-1.2,-1046996.0,-0.89
1654,600970,中材国际,9.27,0.0,2471061.0,3.41,-1935581.0,-2.67,4406642.0,6.09,-2197970.0,-3.04,-273091.0,-0.38
1655,600805,悦达投资,4.27,0.95,2468147.0,8.33,1025037.0,3.46,1443110.0,4.87,-2427984.0,-8.19,-40163.0,-0.14
1656,002171,楚江新材,8.96,2.17,2464055.0,1.8,-1076240.0,-0.78,3540295.0,2.58,4239942.0,3.09,-6703996.0,-4.89
1657,600661,昂立教育,10.26,2.5,2461666.0,2.42,1138844.0,1.12,1322822.0,1.3,7215729.0,7.09,-9677395.0,-9.5
1658,601968,宝钢包装,4.68,2.18,2460284.0,8.82,1854208.0,6.65,606076.0,2.17,-3122346.0,-11.2,662062.0,2.37
1659,300531,优博讯,12.65,3.77,2454405.0,2.14,-134630.0,-0.12,2589035.0,2.25,-4467380.0,-3.89,2012975.0,1.75
1660,003013,地铁设计,15.37,1.25,2447690.0,9.87,0.0,0.0,2447690.0,9.87,-1093441.0,-4.41,-1354249.0,-5.46
1661,000029,深深房Ａ,14.94,1.43,2446130.0,5.25,-597796.0,-1.28,3043926.0,6.53,-3003122.0,-6.44,556992.0,1.2
1662,301108,洁雅股份,27.05,2.66,2443791.0,3.52,0.0,0.0,2443791.0,3.52,-1266590.0,-1.83,-1177201.0,-1.7
1663,603703,盛洋科技,10.31,3.83,2442866.0,4.39,778472.0,1.4,1664394.0,2.99,-729043.0,-1.31,-1713822.0,-3.08
1664,688721,龙图光罩,46.49,1.66,2433922.0,6.69,-712604.0,-1.96,3146526.0,8.65,-3363463.0,-9.25,929539.0,2.56
1665,603602,纵横通信,15.24,2.21,2428359.0,3.24,14441.0,0.02,2413918.0,3.22,-5608139.0,-7.48,3179779.0,4.24
1666,000599,青岛双星,4.47,0.45,2427811.0,3.94,3046708.0,4.95,-618897.0,-1.01,3284967.0,5.33,-5712776.0,-9.28
1667,688028,沃尔德,21.47,3.47,2427394.0,4.45,47992.0,0.09,2379402.0,4.36,-1927554.0,-3.54,-499840.0,-0.92
1668,603013,亚普股份,15.26,1.8,2426267.0,5.31,-1108368.0,-2.43,3534635.0,7.73,844177.0,1.85,-3270444.0,-7.16
1669,002817,黄山胶囊,6.51,1.88,2424058.0,10.03,0.0,0.0,2424058.0,10.03,-1053365.0,-4.36,-1370693.0,-5.67
1670,605155,西大门,11.74,1.65,2417578.0,7.03,-147600.0,-0.43,2565178.0,7.46,-3386105.0,-9.85,968526.0,2.82
1671,000548,湖南投资,4.93,0.41,2411548.0,7.67,0.0,0.0,2411548.0,7.67,825445.0,2.62,-3236993.0,-10.29
1672,600226,亨通股份,2.92,1.39,2399108.0,1.85,-453940.0,-0.35,2853048.0,2.21,-4163314.0,-3.22,1764206.0,1.36
1673,301125,腾亚精工,11.13,1.92,2397155.0,7.62,0.0,0.0,2397155.0,7.62,-1319590.0,-4.19,-1077565.0,-3.42
1674,601599,浙文影业,3.47,0.87,2396647.0,4.31,-5957704.0,-10.72,8354351.0,15.03,134835.0,0.24,-2531482.0,-4.55
1675,301581,黄山谷捷,50.01,1.32,2388930.0,4.96,-4956.0,-0.01,2393886.0,4.97,-681444.0,-1.42,-1707486.0,-3.55
1676,300193,佳士科技,9.23,2.21,2387051.0,2.91,-936989.0,-1.14,3324040.0,4.06,-4709016.0,-5.75,2321965.0,2.83
1677,301135,瑞德智能,22.71,2.85,2386696.0,4.39,-1131442.0,-2.08,3518138.0,6.46,-702582.0,-1.29,-1684114.0,-3.09
1678,002607,中公教育,3.09,1.64,2379331.0,0.44,10203476.0,1.9,-7824145.0,-1.46,656298.0,0.12,-3035628.0,-0.56
1679,002876,三利谱,23.37,1.87,2378335.0,6.1,0.0,0.0,2378335.0,6.1,-2986046.0,-7.66,607711.0,1.56
1680,601838,成都银行,17.44,-1.97,2377255.0,0.68,-29424809.0,-8.44,31802064.0,9.13,28134083.0,8.07,-30511338.0,-8.76
1681,301370,国科恒泰,10.27,1.08,2365261.0,6.89,3056879.0,8.91,-691618.0,-2.01,-1002841.0,-2.92,-1362420.0,-3.97
1682,603788,宁波高发,14.86,2.55,2364209.0,3.95,-442867.0,-0.74,2807076.0,4.69,-3306844.0,-5.52,942635.0,1.57
1683,605369,拱东医疗,24.65,1.61,2345390.0,8.65,553113.0,2.04,1792277.0,6.61,-1108156.0,-4.09,-1237234.0,-4.56
1684,600545,卓郎智能,2.13,1.91,2332813.0,5.83,1702324.0,4.26,630489.0,1.58,-4130334.0,-10.33,1797521.0,4.5
1685,600508,上海能源,11.47,-0.52,2325530.0,7.52,351719.0,1.14,1973811.0,6.38,-861643.0,-2.79,-1463887.0,-4.73
1686,300701,森霸传感,9.57,2.35,2324103.0,5.37,-439465.0,-1.02,2763568.0,6.39,-4534968.0,-10.48,2210865.0,5.11
1687,600337,美克家居,1.77,0.0,2322807.0,7.58,-480601.0,-1.57,2803408.0,9.14,-2114839.0,-6.9,-207968.0,-0.68
1688,300062,中能电气,4.89,2.3,2316969.0,8.08,0.0,0.0,2316969.0,8.08,-3120144.0,-10.89,803176.0,2.8
1689,002721,ST金一,2.68,-0.37,2313309.0,3.54,6066115.0,9.27,-3752806.0,-5.74,-1299617.0,-1.99,-1013692.0,-1.55
1690,688669,聚石化学,15.68,3.16,2308620.0,10.83,861154.0,4.04,1447466.0,6.79,-947624.0,-4.44,-1360997.0,-6.38
1691,688571,杭华股份,7.33,1.95,2306519.0,8.83,-622171.0,-2.38,2928690.0,11.22,-642851.0,-2.46,-1663668.0,-6.37
1692,688210,统联精密,17.71,1.49,2305931.0,6.5,787816.0,2.22,1518115.0,4.28,594085.0,1.67,-2900017.0,-8.17
1693,300055,万邦达,5.11,2.4,2305606.0,4.87,0.0,0.0,2305606.0,4.87,-2167130.0,-4.58,-138476.0,-0.29
1694,002703,浙江世宝,10.69,2.49,2304896.0,2.7,1337973.0,1.57,966923.0,1.13,2135427.0,2.5,-4440323.0,-5.2
1695,301080,百普赛斯,43.84,1.58,2303944.0,4.37,-13098.0,-0.02,2317042.0,4.39,-1169910.0,-2.22,-1134034.0,-2.15
1696,603578,三星新材,13.74,2.08,2301204.0,6.08,-205545.0,-0.54,2506749.0,6.62,-1741791.0,-4.6,-559413.0,-1.48
1697,002863,今飞凯达,4.5,2.27,2297631.0,3.53,672809.0,1.03,1624822.0,2.49,-2002178.0,-3.07,-295453.0,-0.45
1698,001205,盛航股份,16.9,1.38,2291546.0,7.11,0.0,0.0,2291546.0,7.11,-1529875.0,-4.75,-761671.0,-2.36
1699,600801,华新水泥,13.23,-1.56,2290323.0,1.73,129557.0,0.1,2160766.0,1.63,-4820548.0,-3.64,2530226.0,1.91
1700,002519,银河电子,4.49,1.58,2281588.0,3.27,1405388.0,2.01,876200.0,1.25,-461135.0,-0.66,-1820452.0,-2.61
1701,301037,保立佳,11.58,-1.45,2279146.0,11.03,0.0,0.0,2279146.0,11.03,-1118358.0,-5.41,-1160787.0,-5.62
1702,002066,瑞泰科技,10.56,0.76,2278975.0,8.19,1468451.0,5.28,810524.0,2.91,-3200935.0,-11.5,921960.0,3.31
1703,600941,中国移动,112.9,-1.65,2278296.0,0.17,80732216.0,5.88,-78453920.0,-5.71,5691904.0,0.41,-7970192.0,-0.58
1704,301261,恒工精密,81.2,2.77,2277822.0,0.83,-7696338.0,-2.81,9974160.0,3.64,-483651.0,-0.18,-1794171.0,-0.66
1705,688267,中触媒,24.9,0.0,2276307.0,8.25,139002.0,0.5,2137305.0,7.74,-2878085.0,-10.43,601778.0,2.18
1706,002451,摩恩电气,6.25,2.12,2273100.0,5.14,2665930.0,6.03,-392830.0,-0.89,-3860888.0,-8.73,1587788.0,3.59
1707,002321,华英农业,2.45,0.41,2269162.0,2.44,-4437703.0,-4.77,6706865.0,7.21,10903637.0,11.72,-13172799.0,-14.16
1708,300810,中科海讯,37.03,-0.67,2269150.0,0.52,5815783.0,1.34,-3546633.0,-0.82,14422296.0,3.32,-16691445.0,-3.84
1709,600007,中国国贸,22.54,-1.44,2266192.0,5.13,1015425.0,2.3,1250767.0,2.83,2579214.0,5.83,-4845406.0,-10.96
1710,688272,富吉瑞,22.59,2.31,2263279.0,7.93,-8885.0,-0.03,2272164.0,7.96,-1510291.0,-5.29,-752988.0,-2.64
1711,301348,蓝箭电子,23.38,1.65,2262234.0,2.53,2400954.0,2.69,-138720.0,-0.16,-188965.0,-0.21,-2073269.0,-2.32
1712,688355,明志科技,17.03,3.02,2253684.0,12.59,0.0,0.0,2253684.0,12.59,-1120878.0,-6.26,-1132806.0,-6.33
1713,301349,信德新材,34.75,7.15,2253585.0,2.78,-126530.0,-0.16,2380115.0,2.93,-5793735.0,-7.14,3540150.0,4.36
1714,001236,弘业期货,8.64,3.23,2252906.0,1.52,1268002.0,0.85,984904.0,0.66,-7597427.0,-5.11,5344521.0,3.59
1715,688456,有研粉材,32.41,2.27,2248638.0,8.38,237751.0,0.89,2010887.0,7.5,-109469.0,-0.41,-2139169.0,-7.98
1716,688001,华兴源创,24.17,1.98,2242536.0,4.0,-102909.0,-0.18,2345445.0,4.18,-3771384.0,-6.72,1528847.0,2.73
1717,000019,深粮控股,6.89,0.0,2242100.0,2.37,-1933133.0,-2.05,4175233.0,4.42,-2499006.0,-2.65,256906.0,0.27
1718,688486,龙迅股份,114.81,-0.18,2236473.0,1.89,7190792.0,6.08,-4954319.0,-4.19,2040174.0,1.73,-4276648.0,-3.62
1719,002669,康达新材,9.17,0.22,2233152.0,7.49,2165378.0,7.26,67774.0,0.23,-1359759.0,-4.56,-873393.0,-2.93
1720,603779,威龙股份,7.17,0.84,2230110.0,4.25,-2092803.0,-3.99,4322913.0,8.24,1547883.0,2.95,-3777993.0,-7.2
1721,600992,贵绳股份,13.6,2.18,2217916.0,4.61,-474871.0,-0.99,2692787.0,5.6,-1467596.0,-3.05,-750321.0,-1.56
1722,601929,吉视传媒,1.77,1.72,2211108.0,2.0,1249552.0,1.13,961556.0,0.87,-1913510.0,-1.73,-297598.0,-0.27
1723,605368,蓝天燃气,10.72,0.09,2211004.0,8.21,768815.0,2.85,1442189.0,5.36,497609.0,1.85,-2708612.0,-10.06
1724,002826,易明医药,10.57,3.32,2210137.0,5.52,1581789.0,3.95,628348.0,1.57,-5584824.0,-13.94,3374687.0,8.42
1725,000532,华金资本,14.54,1.82,2210057.0,1.71,1206743.0,0.93,1003314.0,0.78,-7472574.0,-5.78,5262518.0,4.07
1726,603889,新澳股份,5.73,0.35,2206773.0,5.44,1708193.0,4.21,498580.0,1.23,1238031.0,3.05,-3444804.0,-8.48
1727,600193,创兴资源,3.38,-0.29,2204756.0,6.45,-668824.0,-1.96,2873580.0,8.41,-2917135.0,-8.54,712379.0,2.09
1728,600877,电科芯片,12.06,0.58,2197417.0,3.13,-2106628.0,-3.0,4304045.0,6.13,-3361129.0,-4.78,1163712.0,1.66
1729,002205,国统股份,9.0,0.22,2196666.0,8.2,0.0,0.0,2196666.0,8.2,-2359750.0,-8.81,163084.0,0.61
1730,688289,圣湘生物,19.55,1.77,2196412.0,2.57,1608828.0,1.88,587584.0,0.69,-1452318.0,-1.7,-744094.0,-0.87
1731,688646,逸飞激光,33.99,2.13,2192916.0,7.79,805437.0,2.86,1387479.0,4.93,-2314650.0,-8.22,121733.0,0.43
1732,300400,劲拓股份,15.03,1.35,2188316.0,6.1,0.0,0.0,2188316.0,6.1,-630472.0,-1.76,-1557844.0,-4.34
1733,001322,箭牌家居,8.31,3.88,2185979.0,5.49,-1357087.0,-3.41,3543066.0,8.9,-3357007.0,-8.43,1171028.0,2.94
1734,688176,亚虹医药-U,8.16,4.88,2181621.0,2.86,320985.0,0.42,1860636.0,2.44,-3041776.0,-3.98,860155.0,1.13
1735,601022,宁波远洋,7.78,0.65,2180531.0,4.98,1696645.0,3.88,483886.0,1.11,-2798391.0,-6.39,617860.0,1.41
