序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
2287,300329,海伦钢琴,7.27,1.25,-2080377.0,-2.96,-2337715.0,-3.33,257338.0,0.37,1587925.0,2.26,492451.0,0.7
2288,603817,海峡环保,5.8,0.17,-2080538.0,-3.31,-2037364.0,-3.24,-43174.0,-0.07,-620638.0,-0.99,2701178.0,4.3
2289,688728,格科微,13.99,-0.71,-2080712.0,-3.03,236442.0,0.34,-2317154.0,-3.37,-6998860.0,-10.19,9079572.0,13.22
2290,603231,索宝蛋白,16.74,-0.89,-2081114.0,-4.93,112697.0,0.27,-2193811.0,-5.2,1985032.0,4.7,96082.0,0.23
2291,601827,三峰环境,8.34,1.46,-2082419.0,-4.04,-1358627.0,-2.64,-723792.0,-1.41,-4946893.0,-9.61,7029313.0,13.65
2292,000570,苏常柴Ａ,5.55,-0.89,-2088904.0,-3.75,-1790746.0,-3.21,-298158.0,-0.54,-870306.0,-1.56,2959210.0,5.31
2293,603016,新宏泰,28.01,-1.62,-2089022.0,-5.86,-775438.0,-2.17,-1313584.0,-3.68,377936.0,1.06,1711086.0,4.8
2294,605369,拱东医疗,26.33,-0.83,-2091434.0,-3.72,-1987504.0,-3.54,-103930.0,-0.19,-1392545.0,-2.48,3483980.0,6.2
2295,300357,我武生物,19.78,-1.69,-2091536.0,-2.88,0.0,0.0,-2091536.0,-2.88,-1086989.0,-1.5,3178525.0,4.38
2296,605086,龙高股份,26.15,-1.62,-2092705.0,-5.01,-863725.0,-2.07,-1228980.0,-2.94,750271.0,1.8,1342434.0,3.22
2297,688201,信安世纪,9.15,-1.4,-2096612.0,-4.41,-620050.0,-1.3,-1476562.0,-3.11,-1479563.0,-3.11,3576175.0,7.52
2298,600365,ST通葡,3.16,1.61,-2097004.0,-5.78,-2008321.0,-5.54,-88683.0,-0.24,3058986.0,8.44,-961981.0,-2.65
2299,300591,万里马,5.36,0.0,-2098060.0,-1.22,-7855545.0,-4.57,5757485.0,3.35,5964510.0,3.47,-3866451.0,-2.25
2300,002995,天地在线,17.96,-2.18,-2099466.0,-4.25,0.0,0.0,-2099466.0,-4.25,-2502226.0,-5.07,4601692.0,9.32
2301,603056,德邦股份,13.14,-0.9,-2101003.0,-3.02,-1475745.0,-2.12,-625258.0,-0.9,542911.0,0.78,1558093.0,2.24
2302,600299,安迪苏,9.8,-0.61,-2101114.0,-3.51,-274564.0,-0.46,-1826550.0,-3.05,1827931.0,3.05,273184.0,0.46
2303,688079,美迪凯,8.95,-1.97,-2101520.0,-5.92,-361071.0,-1.02,-1740449.0,-4.9,2740428.0,7.71,-638908.0,-1.8
2304,301268,铭利达,17.39,-2.25,-2109526.0,-5.85,0.0,0.0,-2109526.0,-5.85,1611304.0,4.47,498222.0,1.38
2305,603661,恒林股份,26.85,-0.56,-2116038.0,-13.26,1129980.0,7.08,-3246018.0,-20.34,2047130.0,12.83,68909.0,0.43
2306,002623,亚玛顿,14.65,-1.28,-2120715.0,-10.48,0.0,0.0,-2120715.0,-10.48,-3588982.0,-17.74,5709697.0,28.22
2307,000550,江铃汽车,19.39,-1.12,-2122506.0,-3.6,-428340.0,-0.73,-1694166.0,-2.88,-1707667.0,-2.9,3830173.0,6.5
2308,600390,五矿资本,5.35,-1.65,-2128040.0,-1.23,2578737.0,1.49,-4706777.0,-2.72,355361.0,0.21,1772680.0,1.03
2309,603153,上海建科,17.15,-0.81,-2128183.0,-7.75,-317889.0,-1.16,-1810294.0,-6.59,-37160.0,-0.14,2165343.0,7.88
2310,001367,海森药业,29.58,-1.0,-2132360.0,-4.27,266464.0,0.53,-2398824.0,-4.8,1177851.0,2.36,954511.0,1.91
2311,600332,白云山,26.51,-0.04,-2133626.0,-1.41,-4641905.0,-3.07,2508279.0,1.66,11076665.0,7.32,-8943039.0,-5.91
2312,600966,博汇纸业,4.42,-0.23,-2135755.0,-8.41,-34848.0,-0.14,-2100907.0,-8.27,3005747.0,11.83,-869992.0,-3.43
2313,001231,农心科技,18.87,-1.36,-2138339.0,-6.42,0.0,0.0,-2138339.0,-6.42,-3655625.0,-10.98,5793964.0,17.41
2314,001218,丽臣实业,17.17,-0.35,-2143570.0,-8.36,-2231507.0,-8.7,87937.0,0.34,1736227.0,6.77,407343.0,1.59
2315,301262,海看股份,23.28,-1.69,-2144184.0,-7.08,-147788.0,-0.49,-1996396.0,-6.59,-1877692.0,-6.2,4021876.0,13.28
2316,003007,直真科技,29.08,-2.38,-2150877.0,-4.51,0.0,0.0,-2150877.0,-4.51,-3232437.0,-6.77,5383314.0,11.28
2317,605003,众望布艺,19.88,-4.05,-2152077.0,-1.42,5592745.0,3.7,-7744822.0,-5.13,9068693.0,6.0,-6916617.0,-4.58
2318,601669,中国电建,4.78,-0.83,-2152544.0,-1.21,-16644474.0,-9.38,14491930.0,8.17,7482711.0,4.22,-5330166.0,-3.0
2319,300800,力合科技,10.44,-1.32,-2153744.0,-10.55,0.0,0.0,-2153744.0,-10.55,-881406.0,-4.32,3035150.0,14.86
2320,605399,晨光新材,11.31,-0.88,-2156646.0,-8.66,-2020372.0,-8.11,-136274.0,-0.55,1241593.0,4.98,915052.0,3.67
2321,301177,迪阿股份,27.66,-0.07,-2158050.0,-4.72,-39018.0,-0.09,-2119032.0,-4.64,-1383852.0,-3.03,3541902.0,7.75
2322,002741,光华科技,15.62,-1.64,-2163845.0,-1.33,6208151.0,3.81,-8371996.0,-5.13,-10457880.0,-6.41,12621725.0,7.74
2323,603398,*ST沐邦,6.09,-4.99,-2168649.0,-54.92,-1133349.0,-28.7,-1035300.0,-26.22,1011549.0,25.62,1157100.0,29.3
2324,300190,维尔利,3.27,-0.61,-2169209.0,-9.1,0.0,0.0,-2169209.0,-9.1,1704210.0,7.15,464998.0,1.95
2325,300936,中英科技,36.84,-1.42,-2170434.0,-4.59,851379.0,1.8,-3021813.0,-6.39,2494748.0,5.27,-324314.0,-0.69
2326,600689,上海三毛,11.7,-0.93,-2171101.0,-4.2,-288627.0,-0.56,-1882474.0,-3.65,1309467.0,2.54,861634.0,1.67
2327,603787,新日股份,11.47,-1.21,-2171945.0,-5.22,342884.0,0.82,-2514829.0,-6.05,-1370078.0,-3.3,3542023.0,8.52
2328,603987,康德莱,7.31,-0.27,-2173688.0,-7.45,-131997.0,-0.45,-2041691.0,-7.0,344089.0,1.18,1829599.0,6.27
2329,603866,桃李面包,5.54,-0.18,-2176119.0,-3.65,-1896451.0,-3.18,-279668.0,-0.47,1284660.0,2.15,891459.0,1.49
2330,600743,华远地产,1.84,-2.65,-2179676.0,-6.9,-83620.0,-0.26,-2096056.0,-6.63,954703.0,3.02,1224973.0,3.88
2331,002507,涪陵榨菜,13.14,-0.15,-2180292.0,-2.43,-1675489.0,-1.87,-504803.0,-0.56,-912982.0,-1.02,3093276.0,3.45
2332,002356,赫美集团,2.99,-1.64,-2181686.0,-6.74,-1196662.0,-3.7,-985024.0,-3.04,817752.0,2.53,1363934.0,4.21
2333,000428,华天酒店,3.21,-0.62,-2194083.0,-1.68,-7723059.0,-5.9,5528976.0,4.23,7394157.0,5.65,-5200076.0,-3.98
2334,001229,魅视科技,32.13,-1.2,-2202126.0,-6.06,0.0,0.0,-2202126.0,-6.06,2007615.0,5.53,194511.0,0.54
2335,600182,S佳通,15.25,-0.13,-2208639.0,-8.35,-986409.0,-3.73,-1222230.0,-4.62,2416566.0,9.14,-207926.0,-0.79
2336,600338,西藏珠峰,9.72,-0.51,-2212327.0,-2.18,-2860171.0,-2.82,647844.0,0.64,-604185.0,-0.6,2816513.0,2.78
2337,688433,华曙高科,37.92,-2.39,-2219786.0,-2.43,4051318.0,4.43,-6271104.0,-6.86,3254741.0,3.56,-1034956.0,-1.13
2338,001336,楚环科技,20.36,-0.1,-2219940.0,-7.85,0.0,0.0,-2219940.0,-7.85,1266417.0,4.48,953523.0,3.37
2339,600984,建设机械,3.35,-2.05,-2224295.0,-6.33,-153313.0,-0.44,-2070982.0,-5.9,1741662.0,4.96,482632.0,1.37
2340,002952,亚世光电,19.06,-1.09,-2226444.0,-7.01,-1115163.0,-3.51,-1111281.0,-3.5,1884166.0,5.93,342278.0,1.08
2341,600155,华创云信,6.54,-1.8,-2226595.0,-1.96,-12212460.0,-10.73,9985865.0,8.78,4580967.0,4.03,-2354372.0,-2.07
2342,688379,华光新材,28.34,-2.24,-2233223.0,-3.82,-10139.0,-0.02,-2223084.0,-3.81,711487.0,1.22,1521736.0,2.6
2343,600618,氯碱化工,9.32,-0.85,-2234306.0,-4.88,-584611.0,-1.28,-1649695.0,-3.61,995726.0,2.18,1238580.0,2.71
2344,300393,中来股份,5.31,-1.85,-2234462.0,-4.11,1451646.0,2.67,-3686108.0,-6.78,200378.0,0.37,2034085.0,3.74
2345,300545,联得装备,30.01,-2.47,-2235933.0,-2.42,-698700.0,-0.76,-1537233.0,-1.66,-3787663.0,-4.1,6023596.0,6.52
2346,002057,中钢天源,8.11,0.12,-2236193.0,-2.23,5849327.0,5.85,-8085520.0,-8.08,1845328.0,1.84,390865.0,0.39
2347,600335,国机汽车,6.44,-1.83,-2240412.0,-2.88,2368791.0,3.05,-4609203.0,-5.93,-2265486.0,-2.92,4505898.0,5.8
2348,300314,戴维医疗,12.14,-1.62,-2240764.0,-6.15,1217000.0,3.34,-3457764.0,-9.49,-2450059.0,-6.73,4690823.0,12.88
2349,002390,信邦制药,3.51,-0.85,-2249794.0,-5.21,2178050.0,5.04,-4427844.0,-10.25,219135.0,0.51,2030659.0,4.7
2350,605089,味知香,24.47,-0.77,-2256588.0,-8.34,-395770.0,-1.46,-1860818.0,-6.88,2210120.0,8.17,46468.0,0.17
2351,301103,何氏眼科,20.44,-1.45,-2257575.0,-7.44,0.0,0.0,-2257575.0,-7.44,-2431524.0,-8.01,4689099.0,15.45
2352,000652,泰达股份,3.77,-0.79,-2260259.0,-7.43,0.0,0.0,-2260259.0,-7.43,-74836.0,-0.25,2335096.0,7.67
2353,002885,京泉华,13.67,-0.73,-2262531.0,-3.65,693069.0,1.12,-2955600.0,-4.77,-6049651.0,-9.76,8312182.0,13.41
2354,002029,七 匹 狼,6.45,0.94,-2262923.0,-4.64,-1137500.0,-2.33,-1125423.0,-2.31,1599799.0,3.28,663124.0,1.36
2355,688118,普元信息,24.82,-6.02,-2265181.0,-2.01,-4014392.0,-3.56,1749211.0,1.55,1521631.0,1.35,743549.0,0.66
2356,300483,首华燃气,9.19,0.22,-2265881.0,-6.69,0.0,0.0,-2265881.0,-6.69,840201.0,2.48,1425680.0,4.21
2357,688500,慧辰股份,30.65,-1.54,-2265902.0,-6.51,-180599.0,-0.52,-2085303.0,-5.99,-878966.0,-2.52,3144869.0,9.03
2358,600643,爱建集团,4.72,-1.05,-2269176.0,-4.85,-1561582.0,-3.34,-707594.0,-1.51,-727370.0,-1.56,2996545.0,6.41
2359,002303,美盈森,3.59,-0.28,-2271341.0,-3.45,-1250667.0,-1.9,-1020674.0,-1.55,368770.0,0.56,1902571.0,2.89
2360,300434,金石亚药,7.93,-0.88,-2274666.0,-6.44,0.0,0.0,-2274666.0,-6.44,389738.0,1.1,1884929.0,5.34
2361,603948,建业股份,19.03,0.05,-2274974.0,-8.64,-139283.0,-0.53,-2135691.0,-8.11,402789.0,1.53,1872185.0,7.11
2362,600051,宁波联合,6.98,0.0,-2275528.0,-2.2,-655253.0,-0.63,-1620275.0,-1.57,-3411022.0,-3.3,5686551.0,5.5
2363,300605,恒锋信息,16.34,-2.62,-2276658.0,-1.14,-5917951.0,-2.96,3641293.0,1.82,1955769.0,0.98,320889.0,0.16
2364,600189,泉阳泉,6.88,-0.29,-2280111.0,-5.83,-2083676.0,-5.33,-196435.0,-0.5,-779354.0,-1.99,3059464.0,7.82
2365,603276,恒兴新材,13.25,-0.82,-2282528.0,-8.43,-696017.0,-2.57,-1586511.0,-5.86,-73893.0,-0.27,2356422.0,8.7
2366,603885,吉祥航空,12.73,-0.62,-2286168.0,-2.15,165145.0,0.16,-2451313.0,-2.31,3227754.0,3.04,-941587.0,-0.89
2367,300158,振东制药,3.9,-1.02,-2288634.0,-6.84,-1049100.0,-3.13,-1239534.0,-3.7,73871.0,0.22,2214763.0,6.62
2368,300565,科信技术,11.12,-1.77,-2295817.0,-3.23,-1113000.0,-1.57,-1182817.0,-1.66,1030213.0,1.45,1265604.0,1.78
2369,600776,东方通信,10.73,-1.11,-2297028.0,-1.84,1020420.0,0.82,-3317448.0,-2.65,-1684814.0,-1.35,3981842.0,3.18
2370,300076,GQY视讯,6.91,-1.99,-2297206.0,-3.34,380236.0,0.55,-2677442.0,-3.9,-4368889.0,-6.36,6666095.0,9.7
2371,000028,国药一致,24.88,0.04,-2298130.0,-5.24,67176.0,0.15,-2365306.0,-5.4,-611963.0,-1.4,2910093.0,6.64
2372,603648,畅联股份,10.12,-1.46,-2298589.0,-3.32,-190451.0,-0.27,-2108138.0,-3.04,1344693.0,1.94,953896.0,1.38
2373,002149,西部材料,19.78,-0.85,-2299038.0,-1.04,-1776063.0,-0.8,-522975.0,-0.24,12009789.0,5.43,-9710751.0,-4.39
2374,300929,华骐环保,9.57,-0.73,-2302541.0,-7.02,-21142.0,-0.06,-2281399.0,-6.96,-2284532.0,-6.97,4587073.0,13.99
2375,003011,海象新材,17.24,-0.81,-2305834.0,-6.68,-105719.0,-0.31,-2200115.0,-6.37,-1806372.0,-5.23,4112206.0,11.91
2376,001387,雪祺电气,13.13,-0.45,-2305927.0,-8.64,-789560.0,-2.96,-1516367.0,-5.68,-2291549.0,-8.59,4597476.0,17.23
2377,002441,众业达,8.85,-1.45,-2312119.0,-4.16,0.0,0.0,-2312119.0,-4.16,35261.0,0.06,2276858.0,4.1
2378,688349,三一重能,23.83,-0.08,-2319394.0,-5.8,-5320.0,-0.01,-2314074.0,-5.79,-504676.0,-1.26,2824071.0,7.07
2379,301265,华新环保,9.48,0.0,-2319893.0,-10.66,0.0,0.0,-2319893.0,-10.66,920691.0,4.23,1399202.0,6.43
2380,300732,设研院,6.68,-1.18,-2321396.0,-6.74,0.0,0.0,-2321396.0,-6.74,-2322440.0,-6.75,4643836.0,13.49
2381,688639,华恒生物,28.43,-1.49,-2324334.0,-5.96,-133225.0,-0.34,-2191109.0,-5.62,3467077.0,8.89,-1142742.0,-2.93
2382,002363,隆基机械,7.39,-0.81,-2329351.0,-4.54,-1107225.0,-2.16,-1222126.0,-2.38,-3106439.0,-6.06,5435790.0,10.6
2383,002759,天际股份,7.73,-1.28,-2331384.0,-6.43,0.0,0.0,-2331384.0,-6.43,-3424194.0,-9.44,5755578.0,15.87
2384,000761,本钢板材,3.94,0.25,-2336063.0,-6.87,-1276497.0,-3.75,-1059566.0,-3.11,3140566.0,9.23,-804503.0,-2.36
2385,603281,江瀚新材,23.47,-0.59,-2337298.0,-12.22,-276484.0,-1.45,-2060814.0,-10.78,115521.0,0.6,2221776.0,11.62
2386,300670,大烨智能,6.14,-1.44,-2339431.0,-7.63,-1145521.0,-3.74,-1193910.0,-3.89,-31312.0,-0.1,2370743.0,7.73
2387,688163,赛伦生物,17.42,-1.8,-2340333.0,-19.09,-37782.0,-0.31,-2302551.0,-18.78,1299915.0,10.6,1040417.0,8.48
2388,300851,交大思诺,26.45,-2.97,-2342020.0,-7.84,0.0,0.0,-2342020.0,-7.84,-1225829.0,-4.1,3567849.0,11.95
2389,300600,ST瑞科,8.91,-1.76,-2342120.0,-6.26,0.0,0.0,-2342120.0,-6.26,-1044456.0,-2.79,3386577.0,9.05
2390,603508,思维列控,26.08,0.19,-2348520.0,-1.79,-2454560.0,-1.87,106040.0,0.08,6780017.0,5.16,-4431498.0,-3.37
2391,600983,惠而浦,10.17,-0.29,-2350437.0,-7.21,-809629.0,-2.49,-1540808.0,-4.73,-393642.0,-1.21,2744079.0,8.42
2392,002573,清新环境,3.69,0.0,-2353823.0,-10.26,0.0,0.0,-2353823.0,-10.26,-2829470.0,-12.34,5183293.0,22.6
2393,603310,巍华新材,18.23,-1.83,-2354938.0,-4.62,-2528719.0,-4.96,173781.0,0.34,295410.0,0.58,2059528.0,4.04
2394,002696,百洋股份,5.51,-0.72,-2356614.0,-5.16,0.0,0.0,-2356614.0,-5.16,-3674485.0,-8.04,6031099.0,13.2
2395,301369,联动科技,48.32,-2.38,-2359817.0,-4.77,-1129733.0,-2.28,-1230084.0,-2.49,896027.0,1.81,1463790.0,2.96
2396,300955,嘉亨家化,17.24,-1.65,-2362641.0,-7.73,0.0,0.0,-2362641.0,-7.73,2192489.0,7.17,170152.0,0.56
2397,002855,捷荣技术,17.18,-2.16,-2370089.0,-3.56,-1181979.0,-1.77,-1188110.0,-1.78,1029340.0,1.55,1340749.0,2.01
2398,001211,双枪科技,22.31,-0.36,-2374779.0,-8.82,-1774305.0,-6.59,-600474.0,-2.23,-2062071.0,-7.66,4436851.0,16.48
2399,600925,苏能股份,5.07,0.0,-2376475.0,-9.01,1016.0,0.0,-2377491.0,-9.02,165207.0,0.63,2211267.0,8.39
2400,600137,浪莎股份,16.73,0.72,-2383031.0,-6.04,-1461124.0,-3.71,-921907.0,-2.34,4016309.0,10.19,-1633277.0,-4.14
2401,002890,弘宇股份,12.21,0.16,-2394131.0,-5.27,-1126060.0,-2.48,-1268071.0,-2.79,-3047715.0,-6.71,5441847.0,11.98
2402,000668,*ST荣控,5.6,-0.88,-2395441.0,-4.61,3386251.0,6.52,-5781692.0,-11.13,1571507.0,3.02,823934.0,1.59
2403,301121,紫建电子,36.43,-1.62,-2401009.0,-3.12,-3785380.0,-4.92,1384371.0,1.8,6630947.0,8.62,-4229937.0,-5.5
2404,002080,中材科技,14.57,0.69,-2405196.0,-1.05,-1440780.0,-0.63,-964416.0,-0.42,-1087801.0,-0.48,3492997.0,1.53
2405,002005,ST德豪,1.75,0.0,-2407920.0,-22.64,870000.0,8.18,-3277920.0,-30.82,1230434.0,11.57,1177486.0,11.07
2406,002869,金溢科技,24.17,-1.95,-2411966.0,-4.26,-1212844.0,-2.14,-1199122.0,-2.12,2525411.0,4.46,-113445.0,-0.2
2407,002706,良信股份,8.75,0.46,-2418888.0,-1.68,961551.0,0.67,-3380439.0,-2.35,-7854154.0,-5.46,10273043.0,7.14
2408,600053,九鼎投资,14.51,-0.21,-2421121.0,-0.81,4979966.0,1.67,-7401087.0,-2.48,6323803.0,2.12,-3902682.0,-1.31
2409,688660,电气风电,7.71,-1.28,-2426985.0,-2.94,1065598.0,1.29,-3492583.0,-4.23,-2787189.0,-3.37,5214174.0,6.31
2410,688567,孚能科技,13.22,-1.27,-2427645.0,-2.19,-1752995.0,-1.58,-674650.0,-0.61,3934857.0,3.55,-1507212.0,-1.36
2411,000718,苏宁环球,2.16,-1.37,-2429001.0,-5.29,-4408841.0,-9.6,1979840.0,4.31,1447361.0,3.15,981640.0,2.14
2412,600807,济高发展,2.76,-1.08,-2431977.0,-5.52,-4208471.0,-9.56,1776494.0,4.03,-35666.0,-0.08,2467644.0,5.6
2413,002133,广宇集团,2.84,-2.07,-2432197.0,-2.62,-1411079.0,-1.52,-1021118.0,-1.1,-4114957.0,-4.43,6547154.0,7.05
2414,002556,辉隆股份,5.51,-1.43,-2436723.0,-2.99,-2141610.0,-2.63,-295113.0,-0.36,712683.0,0.87,1724041.0,2.11
2415,300948,冠中生态,9.95,-0.9,-2439469.0,-12.81,0.0,0.0,-2439469.0,-12.81,-384147.0,-2.02,2823616.0,14.83
2416,001358,兴欣新材,23.17,-0.34,-2442618.0,-4.27,1139794.0,1.99,-3582412.0,-6.26,4507920.0,7.87,-2065301.0,-3.61
2417,688352,颀中科技,11.25,-2.0,-2449111.0,-3.97,-3835778.0,-6.22,1386667.0,2.25,1411258.0,2.29,1037852.0,1.68
2418,002186,全 聚 德,10.46,-1.41,-2452838.0,-5.24,1709688.0,3.66,-4162526.0,-8.9,391911.0,0.84,2060928.0,4.41
2419,301281,科源制药,30.83,-0.84,-2453397.0,-6.85,-157904.0,-0.44,-2295493.0,-6.41,1666110.0,4.65,787287.0,2.2
2420,300283,温州宏丰,5.85,-1.02,-2459454.0,-4.77,-589843.0,-1.14,-1869611.0,-3.62,1155089.0,2.24,1304365.0,2.53
2421,600370,三房巷,1.84,-1.08,-2462569.0,-5.04,-1836031.0,-3.76,-626538.0,-1.28,-1570309.0,-3.22,4032878.0,8.26
2422,301234,五洲医疗,28.15,-0.88,-2463135.0,-11.69,-1168333.0,-5.54,-1294802.0,-6.14,969603.0,4.6,1493532.0,7.09
2423,002282,博深股份,7.43,-0.4,-2465422.0,-7.72,-1156176.0,-3.62,-1309246.0,-4.1,-1696629.0,-5.31,4162051.0,13.03
2424,600868,梅雁吉祥,2.99,-0.33,-2480530.0,-1.81,201092.0,0.15,-2681622.0,-1.95,-1311436.0,-0.96,3791966.0,2.76
2425,600593,大连圣亚,28.66,-2.08,-2481500.0,-1.73,4038892.0,2.81,-6520392.0,-4.54,-6140677.0,-4.27,8622177.0,6.0
2426,300150,世纪瑞尔,4.69,-2.7,-2485223.0,-5.33,0.0,0.0,-2485223.0,-5.33,2027743.0,4.35,457480.0,0.98
2427,301509,金凯生科,35.61,0.74,-2485833.0,-0.61,4835342.0,1.19,-7321175.0,-1.8,-1571874.0,-0.39,4057707.0,1.0
2428,300606,金太阳,17.71,-1.72,-2487031.0,-5.41,0.0,0.0,-2487031.0,-5.41,-853894.0,-1.86,3340925.0,7.27
2429,002551,尚荣医疗,3.3,-0.9,-2494642.0,-7.83,-1770020.0,-5.55,-724622.0,-2.27,-958256.0,-3.01,3452899.0,10.83
2430,688028,沃尔德,22.18,-3.23,-2494804.0,-3.76,-2251151.0,-3.4,-243653.0,-0.37,6610747.0,9.98,-4115943.0,-6.21
2431,002524,光正眼科,4.05,-0.98,-2497458.0,-6.59,0.0,0.0,-2497458.0,-6.59,-1337281.0,-3.53,3834740.0,10.11
2432,603689,皖天然气,8.62,0.58,-2499255.0,-11.29,-874578.0,-3.95,-1624677.0,-7.34,-263792.0,-1.19,2763048.0,12.48
2433,002330,得利斯,4.44,0.0,-2501062.0,-5.97,-1669388.0,-3.99,-831674.0,-1.99,-2095041.0,-5.0,4596104.0,10.97
2434,002169,智光电气,6.29,-0.47,-2515104.0,-2.78,4198411.0,4.64,-6713515.0,-7.43,-901720.0,-1.0,3416824.0,3.78
2435,300334,津膜科技,6.39,-1.39,-2517154.0,-6.68,0.0,0.0,-2517154.0,-6.68,-730285.0,-1.94,3247439.0,8.62
2436,002010,传化智联,5.32,-0.75,-2519211.0,-3.14,2943744.0,3.67,-5462955.0,-6.81,3260770.0,4.06,-741559.0,-0.92
2437,605318,法狮龙,30.36,4.51,-2525359.0,-4.24,-2466084.0,-4.14,-59275.0,-0.1,2664829.0,4.48,-139470.0,-0.23
2438,605218,伟时电子,21.27,-0.98,-2528721.0,-7.02,-346431.0,-0.96,-2182290.0,-6.06,-2488411.0,-6.91,5017132.0,13.92
2439,002644,佛慈制药,7.85,0.13,-2530641.0,-10.74,0.0,0.0,-2530641.0,-10.74,-1256082.0,-5.33,3786723.0,16.07
2440,000828,东莞控股,10.66,1.23,-2533145.0,-3.54,-2567799.0,-3.59,34654.0,0.05,-5465888.0,-7.65,7999033.0,11.19
2441,603035,常熟汽饰,13.32,-0.97,-2533664.0,-4.73,-1708160.0,-3.19,-825504.0,-1.54,-937810.0,-1.75,3471474.0,6.48
2442,603599,广信股份,10.96,0.92,-2537778.0,-3.0,-3086900.0,-3.65,549122.0,0.65,-1396872.0,-1.65,3934651.0,4.66
2443,002868,*ST绿康,19.56,-0.61,-2539860.0,-1.94,-12370839.0,-9.45,9830979.0,7.51,4125655.0,3.15,-1585794.0,-1.21
2444,002947,恒铭达,32.35,-1.1,-2549247.0,-1.5,-210341.0,-0.12,-2338906.0,-1.38,8125879.0,4.8,-5576630.0,-3.29
2445,600768,宁波富邦,10.62,-0.28,-2555291.0,-8.16,-1788346.0,-5.71,-766945.0,-2.45,-2631916.0,-8.41,5187207.0,16.57
2446,300141,和顺电气,8.71,-1.47,-2558580.0,-11.16,0.0,0.0,-2558580.0,-11.16,-342714.0,-1.5,2901294.0,12.66
2447,301348,蓝箭电子,23.2,-2.27,-2561743.0,-3.14,1011809.0,1.24,-3573552.0,-4.37,-6299653.0,-7.71,8861395.0,10.85
2448,603369,今世缘,48.65,0.66,-2570325.0,-0.9,1970343.0,0.69,-4540668.0,-1.59,-1741678.0,-0.61,4312003.0,1.51
2449,001255,博菲电气,28.09,-0.99,-2573447.0,-3.54,-1578867.0,-2.17,-994580.0,-1.37,5120753.0,7.05,-2547305.0,-3.51
2450,300541,先进数通,13.78,-0.58,-2577220.0,-0.45,-2705883.0,-0.48,128663.0,0.02,5388678.0,0.95,-2811458.0,-0.49
2451,002845,同兴达,13.64,-1.52,-2583744.0,-3.66,-1498877.0,-2.12,-1084867.0,-1.54,2004427.0,2.84,579318.0,0.82
2452,600131,国网信通,18.36,-0.97,-2584127.0,-1.79,-4620367.0,-3.19,2036240.0,1.41,3194897.0,2.21,-610770.0,-0.42
2453,300018,中元股份,7.2,-0.96,-2586165.0,-4.1,1452826.0,2.3,-4038991.0,-6.4,-6101728.0,-9.68,8687893.0,13.78
2454,688551,科威尔,27.47,-1.65,-2592412.0,-10.49,-53874.0,-0.22,-2538538.0,-10.27,1497026.0,6.06,1095385.0,4.43
2455,300464,星徽股份,4.94,-1.79,-2601241.0,-3.61,1262250.0,1.75,-3863491.0,-5.36,-5555741.0,-7.71,8156982.0,11.32
2456,600502,安徽建工,4.66,0.65,-2607195.0,-2.57,628000.0,0.62,-3235195.0,-3.19,1781762.0,1.76,825433.0,0.81
2457,603737,三棵树,47.72,1.02,-2610430.0,-2.64,-940368.0,-0.95,-1670062.0,-1.69,-5556753.0,-5.62,8167184.0,8.26
2458,301312,智立方,45.12,-0.86,-2614579.0,-4.5,0.0,0.0,-2614579.0,-4.5,-2646067.0,-4.56,5260646.0,9.06
2459,300020,*ST银江,3.83,2.68,-2614629.0,-2.3,-3167062.0,-2.79,552433.0,0.49,1850341.0,1.63,764289.0,0.67
2460,301061,匠心家居,74.15,2.39,-2615192.0,-3.68,-1767501.0,-2.49,-847691.0,-1.19,8189550.0,11.53,-5574358.0,-7.85
2461,000959,首钢股份,3.6,-0.55,-2618715.0,-2.69,-8377945.0,-8.61,5759230.0,5.92,-4774201.0,-4.9,7392916.0,7.59
2462,600867,通化东宝,7.4,-0.27,-2619959.0,-3.99,-3549442.0,-5.4,929483.0,1.41,954590.0,1.45,1665368.0,2.53
2463,603202,天有为,98.54,0.03,-2621987.0,-0.53,4293352.0,0.87,-6915339.0,-1.4,4481293.0,0.91,-1859306.0,-0.38
2464,688296,和达科技,11.65,-3.0,-2625292.0,-9.75,-147565.0,-0.55,-2477727.0,-9.2,2672492.0,9.92,-47199.0,-0.18
2465,600052,东望时代,4.17,-1.18,-2625661.0,-18.24,-533139.0,-3.7,-2092522.0,-14.53,971705.0,6.75,1653956.0,11.49
2466,001366,播恩集团,11.69,0.17,-2626549.0,-5.81,797126.0,1.76,-3423675.0,-7.57,2236344.0,4.94,390206.0,0.86
2467,688651,盛邦安全,34.29,-2.7,-2629437.0,-11.65,-1375986.0,-6.1,-1253451.0,-5.55,447200.0,1.98,2182237.0,9.67
2468,002136,安 纳 达,9.28,-1.9,-2631915.0,-8.98,0.0,0.0,-2631915.0,-8.98,-1865989.0,-6.37,4497904.0,15.35
2469,688066,航天宏图,18.0,-2.33,-2632452.0,-2.38,3815024.0,3.45,-6447476.0,-5.84,1738498.0,1.57,893955.0,0.81
